stage_name	observed_idx	hidden_id	lane_id	frame_idx	subheader_idx	hit_idx	debug_ts_8ns	normalized_hit_word	raw_hit_word	ingress_sort_key
dma	651	304	3	162	0	3	41562	03c754400000a25a	03c754400000a25a	000000a25a_3_   162_     0_     3
dma	652	306	0	163	0	0	41566	03cb70600000a25e	03cb70600000a25e	000000a25e_0_   163_     0_     0
dma	653	301	1	163	0	1	41555	03bf60000000a253	03bf60000000a253	000000a253_1_   163_     0_     1
dma	654	307	2	163	0	2	41569	03cadc000000a261	03cadc000000a261	000000a261_2_   163_     0_     2
dma	655	309	3	163	0	3	41570	03cb20000000a262	03cb20000000a262	000000a262_3_   163_     0_     3
dma	656	311	0	164	0	0	41571	03cb64000000a263	03cb64000000a263	000000a263_0_   164_     0_     0
dma	657	313	1	164	0	1	41575	03cf80200000a267	03cf80200000a267	000000a267_1_   164_     0_     1
dma	658	314	2	164	0	2	41584	03d69c000000a270	03d69c000000a270	000000a270_2_   164_     0_     2
dma	659	319	3	164	0	3	41588	03dab8200000a274	03dab8200000a274	000000a274_3_   164_     0_     3
dma	660	315	0	165	0	0	41585	03d6e0000000a271	03d6e0000000a271	000000a271_0_   165_     0_     0
dma	661	320	1	165	0	1	41589	03dafc200000a275	03dafc200000a275	000000a275_1_   165_     0_     1
dma	662	322	2	165	0	2	41593	03df18400000a279	03df18400000a279	000000a279_2_   165_     0_     2
dma	663	317	3	165	0	3	41586	03d724000000a272	03d724000000a272	000000a272_3_   165_     0_     3
dma	664	321	0	166	0	0	41590	03db40200000a276	03db40200000a276	000000a276_0_   166_     0_     0
dma	665	323	1	166	0	1	41594	03df5c400000a27a	03df5c400000a27a	000000a27a_1_   166_     0_     1
dma	666	324	2	166	0	2	41598	03e378600000a27e	03e378600000a27e	000000a27e_2_   166_     0_     2
dma	667	327	3	166	0	3	41601	03e2e4000000a281	03e2e4000000a281	000000a281_3_   166_     0_     3
dma	668	329	0	167	0	0	41602	03e328000000a282	03e328000000a282	000000a282_0_   167_     0_     0
dma	669	331	1	167	0	1	41603	03e36c000000a283	03e36c000000a283	000000a283_1_   167_     0_     1
dma	670	334	2	167	0	2	41607	03e788200000a287	03e788200000a287	000000a287_2_   167_     0_     2
dma	671	336	3	167	0	3	41611	03eba4400000a28b	03eba4400000a28b	000000a28b_3_   167_     0_     3
dma	672	340	0	168	0	0	41618	03ef2c000000a292	03ef2c000000a292	000000a292_0_   168_     0_     0
dma	673	342	1	168	0	1	41619	03ef70000000a293	03ef70000000a293	000000a293_1_   168_     0_     1
dma	674	345	2	168	0	2	41623	03f38c200000a297	03f38c200000a297	000000a297_2_   168_     0_     2
dma	675	347	3	168	0	3	41627	03f7a8400000a29b	03f7a8400000a29b	000000a29b_3_   168_     0_     3
dma	676	348	0	169	0	0	41631	03fbc4600000a29f	03fbc4600000a29f	000000a29f_0_   169_     0_     0
dma	677	350	1	169	0	1	41632	03faa8000000a2a0	03faa8000000a2a0	000000a2a0_1_   169_     0_     1
dma	678	352	2	169	0	2	41634	03fb30000000a2a2	03fb30000000a2a2	000000a2a2_2_   169_     0_     2
dma	679	354	3	169	0	3	41638	03ff4c200000a2a6	03ff4c200000a2a6	000000a2a6_3_   169_     0_     3
dma	680	358	0	170	0	0	41648	0006ac000000a2b0	0006ac000000a2b0	000000a2b0_0_   170_     0_     0
dma	681	361	1	170	0	1	41651	000778000000a2b3	000778000000a2b3	000000a2b3_1_   170_     0_     1
dma	682	363	2	170	0	2	41665	0012f4000000a2c1	0012f4000000a2c1	000000a2c1_2_   170_     0_     2
dma	683	365	3	170	0	3	41666	001338000000a2c2	001338000000a2c2	000000a2c2_3_   170_     0_     3
dma	684	366	0	171	0	0	41667	00137c000000a2c3	00137c000000a2c3	000000a2c3_0_   171_     0_     0
dma	685	367	1	171	0	1	41671	001798200000a2c7	001798200000a2c7	000000a2c7_1_   171_     0_     1
dma	686	369	2	171	0	2	41682	001f3c000000a2d2	001f3c000000a2d2	000000a2d2_2_   171_     0_     2
dma	687	373	3	171	0	3	41698	002b40000000a2e2	002b40000000a2e2	000000a2e2_3_   171_     0_     3
dma	688	377	0	172	0	0	41702	002f5c200000a2e6	002f5c200000a2e6	000000a2e6_0_   172_     0_     0
dma	689	375	1	172	0	1	41699	002b84000000a2e3	002b84000000a2e3	000000a2e3_1_   172_     0_     1
dma	690	378	2	172	0	2	41703	002fa0200000a2e7	002fa0200000a2e7	000000a2e7_2_   172_     0_     2
dma	691	380	3	172	0	3	41713	003700000000a2f1	003700000000a2f1	000000a2f1_3_   172_     0_     3
dma	692	384	0	173	0	0	41717	003b1c200000a2f5	003b1c200000a2f5	000000a2f5_0_   173_     0_     0
dma	693	386	1	173	0	1	41721	003f38400000a2f9	003f38400000a2f9	000000a2f9_1_   173_     0_     1
dma	694	382	2	173	0	2	41714	003744000000a2f2	003744000000a2f2	000000a2f2_2_   173_     0_     2
dma	695	383	3	173	0	3	41715	003788000000a2f3	003788000000a2f3	000000a2f3_3_   173_     0_     3
dma	696	385	0	174	0	0	41719	003ba4200000a2f7	003ba4200000a2f7	000000a2f7_0_   174_     0_     0
dma	697	387	1	174	0	1	41723	003fc0400000a2fb	003fc0400000a2fb	000000a2fb_1_   174_     0_     1
dma	698	390	2	174	0	2	41730	004348000000a302	004348000000a302	000000a302_2_   174_     0_     2
dma	699	392	3	174	0	3	41731	00438c000000a303	00438c000000a303	000000a303_3_   174_     0_     3
dma	700	396	0	175	0	0	41744	004ec4000000a310	004ec4000000a310	000000a310_0_   175_     0_     0
dma	701	399	1	175	0	1	41747	004f90000000a313	004f90000000a313	000000a313_1_   175_     0_     1
dma	702	401	2	175	0	2	41751	0053ac200000a317	0053ac200000a317	000000a317_2_   175_     0_     2
dma	703	402	3	175	0	3	41762	005b50000000a322	005b50000000a322	000000a322_3_   175_     0_     3
dma	704	404	0	176	0	0	41766	005f6c200000a326	005f6c200000a326	000000a326_0_   176_     0_     0
dma	705	403	1	176	0	1	41763	005b94000000a323	005b94000000a323	000000a323_1_   176_     0_     1
dma	706	405	2	176	0	2	41767	005fb0200000a327	005fb0200000a327	000000a327_2_   176_     0_     2
dma	707	406	3	176	0	3	41776	0066cc000000a330	0066cc000000a330	000000a330_3_   176_     0_     3
